date,sales,temperature,marketing_spend,product_category,store_location,day_of_week,is_weekend,month,year,quarter
2023-08-20,247.16,9.0,657.93,Clothing,North,Sunday,1,August,2023,Q3
2023-08-21,245.73,9.2,287.61,Clothing,South,Monday,0,August,2023,Q3
2023-08-22,258.84,9.2,82.16,Sports,North,Tuesday,0,August,2023,Q3
2023-08-23,251.92,6.4,466.13,Electronics,East,Wednesday,0,August,2023,Q3
2023-08-24,233.19,12.6,697.86,Home,Central,Thursday,0,August,2023,Q3
2023-08-25,215.66,12.0,540.44,Electronics,Central,Friday,0,August,2023,Q3
2023-08-26,244.83,10.3,303.45,Home,North,Saturday,1,August,2023,Q3
2023-08-27,250.69,6.5,570.99,Books,Central,Sunday,1,August,2023,Q3
2023-08-28,259.16,9.2,654.65,Home,North,Monday,0,August,2023,Q3
2023-08-29,255.55,10.4,603.54,Home,North,Tuesday,0,August,2023,Q3
2023-08-30,246.45,3.6,553.08,Books,West,Wednesday,0,August,2023,Q3
2023-08-31,233.69,12.3,725.64,Home,West,Thursday,0,August,2023,Q3
2023-09-01,239.33,1.8,304.99,Electronics,West,Friday,0,September,2023,Q3
2023-09-02,254.03,9.0,499.82,Electronics,South,Saturday,1,September,2023,Q3
2023-09-03,273.7,11.1,445.07,Home,West,Sunday,1,September,2023,Q3
2023-09-04,292.55,6.3,1004.72,Home,North,Monday,0,September,2023,Q3
2023-09-05,299.6,6.1,907.67,Clothing,East,Tuesday,0,September,2023,Q3
2023-09-06,284.49,8.4,833.66,Clothing,West,Wednesday,0,September,2023,Q3
2023-09-07,246.94,11.9,538.87,Books,West,Thursday,0,September,2023,Q3
2023-09-08,234.23,5.4,1011.01,Electronics,East,Friday,0,September,2023,Q3
2023-09-09,,3.8,1173.35,Clothing,North,Saturday,1,September,2023,Q3
2023-09-10,,4.8,1044.71,Electronics,South,Sunday,1,September,2023,Q3
2023-09-11,298.33,1.3,958.09,Sports,West,Monday,0,September,2023,Q3
2023-09-12,284.42,8.5,1126.34,Electronics,East,Tuesday,0,September,2023,Q3
2023-09-13,,4.2,1089.46,Home,North,Wednesday,0,September,2023,Q3
2023-09-14,267.62,5.1,1254.8,Electronics,Central,Thursday,0,September,2023,Q3
2023-09-15,264.08,8.3,1284.69,Home,South,Friday,0,September,2023,Q3
2023-09-16,259.5,4.4,1093.61,Sports,East,Saturday,1,September,2023,Q3
2023-09-17,,7.8,1038.88,Clothing,East,Sunday,1,September,2023,Q3
2023-09-18,283.79,2.3,1123.4,Clothing,East,Monday,0,September,2023,Q3
2023-09-19,287.43,8.2,1341.91,Clothing,West,Tuesday,0,September,2023,Q3
2023-09-20,251.52,6.3,1197.07,Clothing,Central,Wednesday,0,September,2023,Q3
2023-09-21,251.36,5.0,1143.79,Sports,South,Thursday,0,September,2023,Q3
2023-09-22,244.86,5.6,1321.2,Electronics,North,Friday,0,September,2023,Q3
2023-09-23,261.56,1.3,1568.82,Home,North,Saturday,1,September,2023,Q3
2023-09-24,274.87,5.5,1398.59,Electronics,Central,Sunday,1,September,2023,Q3
2023-09-25,275.95,4.7,1338.76,Electronics,East,Monday,0,September,2023,Q3
2023-09-26,295.6,1.3,1478.61,Clothing,East,Tuesday,0,September,2023,Q3
2023-09-27,268.83,3.0,1449.82,Home,East,Wednesday,0,September,2023,Q3
2023-09-28,257.45,4.6,1062.67,Clothing,East,Thursday,0,September,2023,Q3
2023-09-29,247.92,3.2,1602.94,Home,East,Friday,0,September,2023,Q3
2023-09-30,267.39,-2.2,1557.02,Electronics,Central,Saturday,1,September,2023,Q3
2023-10-01,284.31,8.2,1488.38,Electronics,West,Sunday,1,October,2023,Q4
2023-10-02,306.33,4.6,1704.88,Sports,South,Monday,0,October,2023,Q4
2023-10-03,325.37,-1.8,1739.86,Sports,East,Tuesday,0,October,2023,Q4
2023-10-04,282.79,11.4,1659.45,Electronics,West,Wednesday,0,October,2023,Q4
2023-10-05,268.36,8.7,1329.64,Home,North,Thursday,0,October,2023,Q4
2023-10-06,298.57,4.0,1334.12,Clothing,Central,Friday,0,October,2023,Q4
2023-10-07,295.33,2.5,1715.87,Sports,West,Saturday,1,October,2023,Q4
2023-10-08,310.27,6.3,1109.7,Sports,East,Sunday,1,October,2023,Q4
2023-10-09,339.75,5.7,1445.76,Sports,East,Monday,0,October,2023,Q4
2023-10-10,320.36,6.8,1551.56,Sports,East,Tuesday,0,October,2023,Q4
2023-10-11,329.34,2.7,1099.32,Electronics,West,Wednesday,0,October,2023,Q4
2023-10-12,301.91,8.5,1479.88,Sports,East,Thursday,0,October,2023,Q4
2023-10-13,285.54,3.9,1605.4,Clothing,West,Friday,0,October,2023,Q4
2023-10-14,321.48,7.4,1096.89,Electronics,East,Saturday,1,October,2023,Q4
2023-10-15,309.5,3.0,1703.21,Clothing,North,Sunday,1,October,2023,Q4
2023-10-16,331.83,13.4,1145.36,Books,North,Monday,0,October,2023,Q4
2023-10-17,321.44,7.6,1436.34,Sports,South,Tuesday,0,October,2023,Q4
2023-10-18,313.71,14.2,1277.17,Electronics,East,Wednesday,0,October,2023,Q4
2023-10-19,298.69,8.1,1278.86,Home,East,Thursday,0,October,2023,Q4
2023-10-20,277.79,4.1,978.04,Sports,West,Friday,0,October,2023,Q4
2023-10-21,279.39,8.3,1455.46,Electronics,West,Saturday,1,October,2023,Q4
2023-10-22,307.96,8.6,1236.19,Clothing,East,Sunday,1,October,2023,Q4
2023-10-23,307.03,7.1,1461.99,Home,South,Monday,0,October,2023,Q4
2023-10-24,330.31,8.0,852.47,Clothing,East,Tuesday,0,October,2023,Q4
2023-10-25,296.75,8.5,1033.34,Electronics,West,Wednesday,0,October,2023,Q4
2023-10-26,277.57,3.3,1076.78,Home,East,Thursday,0,October,2023,Q4
2023-10-27,281.29,3.2,1012.08,Books,West,Friday,0,October,2023,Q4
2023-10-28,279.44,4.1,1098.48,Home,East,Saturday,1,October,2023,Q4
2023-10-29,303.67,7.0,891.63,Sports,Central,Sunday,1,October,2023,Q4
2023-10-30,339.72,6.1,1320.45,Clothing,West,Monday,0,October,2023,Q4
2023-10-31,321.07,3.9,870.15,Electronics,South,Tuesday,0,October,2023,Q4
2023-11-01,305.48,9.3,252.16,Home,Central,Wednesday,0,November,2023,Q4
2023-11-02,309.64,8.0,813.47,Clothing,East,Thursday,0,November,2023,Q4
2023-11-03,316.13,7.8,1017.56,Sports,West,Friday,0,November,2023,Q4
2023-11-04,325.9,6.6,550.38,Electronics,Central,Saturday,1,November,2023,Q4
2023-11-05,349.3,6.4,508.76,Clothing,South,Sunday,1,November,2023,Q4
2023-11-06,345.41,5.2,510.53,Clothing,West,Monday,0,November,2023,Q4
2023-11-07,337.18,10.6,437.38,Books,Central,Tuesday,0,November,2023,Q4
2023-11-08,352.46,5.9,532.55,Electronics,Central,Wednesday,0,November,2023,Q4
2023-11-09,319.63,8.8,787.85,Electronics,Central,Thursday,0,November,2023,Q4
2023-11-10,316.88,13.3,890.75,Electronics,North,Friday,0,November,2023,Q4
2023-11-11,343.26,7.5,82.14,Sports,East,Saturday,1,November,2023,Q4
2023-11-12,352.08,11.5,474.91,Electronics,West,Sunday,1,November,2023,Q4
2023-11-13,360.57,10.5,596.95,Electronics,West,Monday,0,November,2023,Q4
2023-11-14,372.04,9.9,565.01,Electronics,West,Tuesday,0,November,2023,Q4
2023-11-15,326.24,10.4,894.84,Home,Central,Wednesday,0,November,2023,Q4
2023-11-16,324.05,9.0,105.46,Electronics,East,Thursday,0,November,2023,Q4
2023-11-17,309.13,9.6,0.0,Clothing,South,Friday,0,November,2023,Q4
2023-11-18,319.78,8.1,912.75,Electronics,West,Saturday,1,November,2023,Q4
2023-11-19,347.63,10.0,650.99,Home,East,Sunday,1,November,2023,Q4
2023-11-20,346.46,8.3,388.46,Home,East,Monday,0,November,2023,Q4
2023-11-21,341.52,13.3,541.92,Clothing,North,Tuesday,0,November,2023,Q4
2023-11-22,330.35,5.4,563.5,Books,West,Wednesday,0,November,2023,Q4
2023-11-23,300.04,12.1,405.37,Books,Central,Thursday,0,November,2023,Q4
2023-11-24,291.73,11.9,564.76,Clothing,East,Friday,0,November,2023,Q4
2023-11-25,301.43,11.8,621.57,Sports,East,Saturday,1,November,2023,Q4
2023-11-26,311.11,14.4,970.09,Home,South,Sunday,1,November,2023,Q4
2023-11-27,364.27,10.6,778.17,Sports,North,Monday,0,November,2023,Q4
2023-11-28,331.44,12.5,953.86,Clothing,East,Tuesday,0,November,2023,Q4
2023-11-29,327.68,6.8,359.71,Clothing,East,Wednesday,0,November,2023,Q4
2023-11-30,314.86,10.9,583.23,Clothing,Central,Thursday,0,November,2023,Q4
2023-12-01,320.42,14.9,727.06,Sports,Central,Friday,0,December,2023,Q4
2023-12-02,339.99,8.6,321.89,Electronics,South,Saturday,1,December,2023,Q4
2023-12-03,361.39,13.3,971.41,Electronics,South,Sunday,1,December,2023,Q4
2023-12-04,361.19,11.0,893.71,Clothing,South,Monday,0,December,2023,Q4
2023-12-05,364.6,12.9,723.2,Electronics,Central,Tuesday,0,December,2023,Q4
2023-12-06,356.15,11.7,792.32,Home,Central,Wednesday,0,December,2023,Q4
2023-12-07,337.39,10.0,1112.95,Electronics,North,Thursday,0,December,2023,Q4
2023-12-08,353.69,15.1,736.96,Clothing,West,Friday,0,December,2023,Q4
2023-12-09,354.33,14.1,1189.25,Books,West,Saturday,1,December,2023,Q4
2023-12-10,374.45,16.3,914.71,Clothing,North,Sunday,1,December,2023,Q4
2023-12-11,384.24,17.1,1151.2,Home,West,Monday,0,December,2023,Q4
2023-12-12,384.55,18.6,1052.23,Electronics,Central,Tuesday,0,December,2023,Q4
2023-12-13,357.51,15.6,1516.23,Electronics,West,Wednesday,0,December,2023,Q4
2023-12-14,325.14,19.2,926.48,Sports,Central,Thursday,0,December,2023,Q4
2023-12-15,370.03,12.7,1023.16,Sports,North,Friday,0,December,2023,Q4
2023-12-16,333.64,18.7,869.78,Clothing,South,Saturday,1,December,2023,Q4
2023-12-17,349.51,17.6,984.02,Books,North,Sunday,1,December,2023,Q4
2023-12-18,368.76,17.1,1377.36,Books,West,Monday,0,December,2023,Q4
2023-12-19,368.83,18.0,1584.99,Books,Central,Tuesday,0,December,2023,Q4
2023-12-20,338.69,14.0,1459.19,Clothing,West,Wednesday,0,December,2023,Q4
2023-12-21,323.96,13.6,1320.32,Electronics,West,Thursday,0,December,2023,Q4
2023-12-22,332.52,22.6,1168.61,Home,South,Friday,0,December,2023,Q4
2023-12-23,327.76,17.2,1551.26,Home,West,Saturday,1,December,2023,Q4
2023-12-24,368.35,17.4,1204.28,Electronics,South,Sunday,1,December,2023,Q4
2023-12-25,359.05,14.9,1144.73,Sports,Central,Monday,0,December,2023,Q4
2023-12-26,332.78,14.0,1371.32,Electronics,Central,Tuesday,0,December,2023,Q4
2023-12-27,343.74,18.4,1042.61,Clothing,South,Wednesday,0,December,2023,Q4
2023-12-28,326.37,17.9,1187.31,Clothing,North,Thursday,0,December,2023,Q4
2023-12-29,334.05,19.2,1852.73,Home,Central,Friday,0,December,2023,Q4
2023-12-30,341.53,19.7,1171.79,Clothing,North,Saturday,1,December,2023,Q4
2023-12-31,353.85,27.2,1254.77,Sports,Central,Sunday,1,December,2023,Q4
